"typeID";"groupID";"typeName";"description";"graphicID";"radius";"mass";"volume";"capacity";"portionSize";"raceID";"basePrice";"published";"marketGroupID";"chanceOfDuplicating"
"28660";"107";"Paladin Blueprint";"";"297";"0";"0";"0.01";"0";"1";"";"1800000000";"True";"";"0"
"28661";"900";"Kronos";"Hull: Megathron Class
Role: Marauder

Geared toward versatility and prolonged deployment in hostile environments, Marauders represent the cutting edge in today’s warship technology. While especially effective at support suppression and wreckage salvaging, they possess comparatively weak sensor strength and may find themselves at increased risk of sensor jamming. Nevertheless, these thick-skinned, hard-hitting monsters are the perfect ships to take on long trips behind enemy lines.

Developer: Duvolle Labs

Duvolle Labs manufactures sturdy ships with a good mix of offensive and defensive capabilities. Since the company is one of New Eden’s foremost manufacturers of particle blasters, its ships tend to favor turrets and thus have somewhat higher power output than normal.

Gallente Battleship Skill Bonus: 5% bonus to large hybrid weapon damage and 10% bonus to the velocity factor of stasis webifiers per level

Marauder Skill Bonus: 7.5% bonus to repair amount of armor repair systems and 7.5% bonus to large hybrid weapon tracking per level

Role Bonus: 100% bonus to large hybrid weapon damage, 100% bonus to range and velocity of tractor beams
";"3353";"250";"101800000";"513000";"1275";"1";"8";"156497220";"True";"1083";"7.0000000000000007E-2"
"28662";"107";"Kronos Blueprint";"";"64";"0";"0";"0.01";"0";"1";"";"1760000000";"True";"";"0"
"28665";"900";"Vargur";"Hull: Tempest Class
Role: Marauder

Geared toward versatility and prolonged deployment in hostile environments, Marauders represent the cutting edge in today’s warship technology. While especially effective at support suppression and wreckage salvaging, they possess comparatively weak sensor strength and may find themselves at increased risk of sensor jamming. Nevertheless, these thick-skinned, hard-hitting monsters are the perfect ships to take on long trips behind enemy lines.

Developer: Boundless Creation

Boundless Creation’s ships are based on the Brutor Tribe’s philosophy of warfare: simply fit as much firepower onto your ship as possible. Defense systems and electronics arrays therefore take a back seat to sheer annihilative potential.

Minmatar Battleship Skill Bonus: 5% bonus to large projectile turret rate of fire and 10% bonus to large projectile turret falloff per level

Marauder Skill Bonus: 7.5% bonus to shield boost amount and 7.5% bonus to large projectile turret tracking per level

Role Bonus: 100% bonus to large projectile weapon damage, 100% bonus to range and velocity of tractor beams
";"3354";"250";"106100000";"450000";"1150";"1";"2";"156428356";"True";"1084";"7.0000000000000007E-2"
"28666";"107";"Vargur Blueprint";"";"48";"0";"0";"0.01";"0";"1";"";"1450000000";"True";"";"0"
"28667";"257";"Marauders";"Skill for the operation of Marauder. Can not be trained on Trial Accounts.";"33";"0";"0";"0.01";"0";"1";"";"64000000";"True";"377";"0"
"28668";"916";"Nanite Repair Paste";"A thick, heavy liquid, typically stored in tanks or container systems intended for liquids. It is composed of billions of nanites that can be programmed to repair damaged ship modules on the fly. The paste is simply applied to the damaged area, and the nanites meld into an exact copy of the damaged area, thus effecting repairs upon the module. This is a one-time process, as the nanites use themselves up along with the trace elements mixed into their carrier fluid.

The Repair Paste is generally only used for emergency on-site repairs. It is then recommended to have the damaged components looked at by a certified technician at first opportunity.";"3302";"0";"2500";"0.01";"0";"1";"";"6500";"True";"1103";"0"
"28670";"303";"Synth Blue Pill Booster";"This booster relaxes a pilot's ability to control certain shield functions, among other things. It creates a temporary feeling of euphoria that counteracts the unpleasantness inherent in activating shield boosters, and permits the pilot to force the boosters to better performance without suffering undue pain.";"3215";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28671";"718";"Synth Blue Pill Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28672";"303";"Synth Crash Booster";"This booster quickens a pilot's reactions, pushing him into the delicate twitch territory inhabited by the best missile marksmen. Any missile he launches at his hapless victims will hit its mark with that much more precision, although the pilot may be too busy grinding his teeth to notice.";"3210";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28673";"718";"Synth Crash Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28674";"303";"Synth Drop Booster";"This booster throws a pilot into temporary dementia, making every target feel like a monstrous threat that must be destroyed at all cost. The pilot manages to force his turrets into better tracking, though it may take a while before he stops wanting to kill everything in sight.";"3212";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28675";"718";"Synth Drop Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28676";"303";"Synth Exile Booster";"This booster hardens a pilot's resistance to attacks, letting him withstand their impact to a greater extent. The discomfort of having his armor reduced piecemeal remains unaltered, but the pilot is filled with such a surge of rage that he bullies through it like a living tank.";"3211";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28677";"718";"Synth Exile Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28678";"303";"Synth Frentix Booster";"This strong concoction of painkillers helps the pilot block out all inessential thought processes (along with the occasional needed one) and to focus his attention completely on the task at hand. When that task is to hit a target, it certainly makes for better aim, though it does tend to make one's extremities go numb for short periods.";"3213";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28679";"718";"Synth Frentix Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28680";"303";"Synth Mindflood Booster";"This booster relaxant allows the pilot to control his ship more instinctively and expend less energy in doing so. This in turn lets the ship utilize more of its resources for mechanical functions, most notably its capacitor, rather than constantly having to compensate for the usual exaggerated motions of a stressed pilot.";"3214";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28681";"718";"Synth Mindflood Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28682";"303";"Synth X-Instinct Booster";"This energizing booster grants its user a vastly improved economy of effort when parsing the data streams needed to sustain space flight. The main benefit of this lie not in improved performance but less waste of transmission and extraneous micromaneuvers, making the pilot's ship sleeker in performance and harder to detect. The booster's only major drawback is the crazed notion that the pilot's inventory would be look so much better if merely rearranged ONE MORE TIME.";"3217";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28683";"718";"Synth X-Instinct Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28684";"303";"Synth Sooth Sayer Booster";"This booster induces a trancelike state whereupon the pilot is able to sense the movement of faraway items without all the usual static flooding the senses. Being in a trance helps the pilot hit those moving items with better accuracy, although he has to be careful not to start dreaming awake.";"3216";"1";"1";"1";"1";"1";"";"8192";"True";"977";"0"
"28685";"718";"Synth Sooth Sayer Booster Blueprint";"";"194";"0";"0";"0";"0";"1";"";"0";"True";"";"0"
"28686";"712";"Pure Synth Blue Pill Booster";"Synth Blue Pill compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28687";"712";"Pure Synth Crash Booster";"Synth Crash compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28688";"712";"Pure Synth Drop Booster";"Synth Drop compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28689";"712";"Pure Synth Exile Booster";"Synth Exile compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28690";"712";"Pure Synth Frentix Booster";"Synth Frentix compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28691";"712";"Pure Synth Mindflood Booster";"Synth Mindflood compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28692";"712";"Pure Synth Sooth Sayer Booster";"Synth Sooth Sayer compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28693";"712";"Pure Synth X-Instinct Booster";"Synth X-Instinct compound in its uncut form, ready to be processed into the final version of the combat booster.";"2664";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28694";"711";"Amber Mykoserocin";"Light-bluish crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3225";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28695";"711";"Azure Mykoserocin";"Blue crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3220";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28696";"711";"Celadon Mykoserocin";"Light-bluish crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3219";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28697";"711";"Golden Mykoserocin";"Light-bluish crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3224";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28698";"711";"Lime Mykoserocin";"Yellowish-green crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3222";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28699";"711";"Malachite Mykoserocin";"Light-bluish crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3223";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28700";"711";"Vermillion Mykoserocin";"Red crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3218";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28701";"711";"Viridian Mykoserocin";"Light-bluish crystal, formed by intense pressure deep within large asteroids and moons. Used in electronic and weapon manufacturing. Only found in abundance in a few areas. ";"3221";"100";"0";"10";"0";"1";"";"0";"True";"983";"0"
"28702";"661";"Synth Blue Pill Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28703";"661";"Synth Crash Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28704";"661";"Synth Drop Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28705";"661";"Synth Exile Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28706";"661";"Synth Frentix Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28707";"661";"Synth Mindflood Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28708";"661";"Synth Sooth Sayer Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28709";"661";"Synth X-Instinct Booster Reaction";"";"2665";"0";"0";"1";"0";"1";"";"0";"True";"";"0"
"28710";"900";"Golem";"Hull: Raven Class
Role: Marauder

Geared toward versatility and prolonged deployment in hostile environments, Marauders represent the cutting edge in today’s warship technology. While especially effective at support suppression and wreckage salvaging, they possess comparatively weak sensor strength and may find themselves at increased risk of sensor jamming. Nevertheless, these thick-skinned, hard-hitting monsters are the perfect ships to take on long trips behind enemy lines.

Developer: Lai Dai 

Lai Dai have always favored a balanced approach to their mix of on-board systems, leading to a line-up of versatile ships but providing very little in terms of tactical specialization.

Caldari Battleship Skill Bonus: 10% bonus to cruise missile and torpedo velocity and 5% bonus to cruise missile and torpedo explosion velocity per level

Marauders Skill Bonus: 7.5% bonus to shield boost amount and 7.5% bonus to effectiveness of target painters per level

Role Bonus: 100% bonus to cruise missile and torpedo damage, 100% bonus to range and velocity of tractor beams
";"3352";"250";"105200000";"486000";"1225";"1";"1";"156701442";"True";"1082";"7.0000000000000007E-2"
"28711";"107";"Golem Blueprint";"";"43";"0";"0";"0.01";"0";"1";"";"1650000000";"True";"";"0"
"28714";"838";"Cynosural Generator Array TEST";"Stationary Cynosural Generator, for rapid relocation of jump-capable vessels";"2621";"629";"4000";"4000";"0";"1";"";"20000000";"False";"";"0"
"28715";"100";"Test Frigate Wingman";"Frigate Class Wingman (Punisher with MPL)

Damage Rate: 99hp/s (all damage types)
Minimum Absorption Rate: 39hp/s (all damage types)

*** TEST DRONE ***";"1084";"15";"3000";"5";"1200";"1";"4";"2000";"False";"";"7.0000000000000007E-2"
"28716";"176";"Test Frigate Wingman Blueprint";"";"1084";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28717";"100";"Test Cruiser Wingman";"Cruiser Class Wingman (Maller with FPL)

Damage Rate: 222hp/s (all damage types)
Minimum Absorption Rate: 101hp/s (all damage types)

*** TEST DRONE ***";"1084";"15";"3000";"10";"1200";"1";"4";"2000";"False";"";"7.0000000000000007E-2"
"28718";"176";"Test Cruiser Wingman Blueprint";"";"1084";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28719";"100";"Test Battleship Wingman";"Battleship Class Wingman (Armageddon with MPL)

Damage Rate: 554hp/s (all damage types)
Minimum Absorption Rate: 312hp/s (all damage types)

*** TEST DRONE ***";"1084";"15";"3000";"25";"1200";"1";"4";"2000";"False";"";"7.0000000000000007E-2"
"28720";"176";"Test Battleship Wingman Blueprint";"";"1084";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28721";"100";"Test Armageddon Wingman ";"Battleship Class Wingman (Armageddon with MPL)

Damage Rate: 554hp/s (Multifrequency L)
Minimum Absorption Rate: 312hp/s (vs. em and explosive)

*** TEST DRONE ***";"1084";"15";"3000";"25";"1200";"1";"4";"2000";"False";"";"7.0000000000000007E-2"
"28722";"176";"Test Armageddon Wingman  Blueprint";"";"1084";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28723";"100";"Test Maller Wingman";"Cruiser Class Wingman (Maller with FPL)

Damage Rate: 222hp/s (Multifrequency M)
Minimum Absorption Rate: 101hp/s (vs. explosive)

*** TEST DRONE ***";"1084";"15";"3000";"10";"1200";"1";"4";"2000";"False";"";"7.0000000000000007E-2"
"28724";"176";"Test Maller Wingman Blueprint";"";"1084";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28725";"100";"Test Punisher Wingman";"Frigate Class Wingman (Punisher with MPL)

Damage Rate: 99hp/s (Multifrequency S)
Minimum Absorption Rate: 39hp/s (vs. explosive)

*** TEST DRONE ***";"1084";"15";"3000";"5";"1200";"1";"4";"2000";"False";"";"7.0000000000000007E-2"
"28726";"176";"Test Punisher Wingman Blueprint";"";"1084";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28727";"901";"Test Mining Enhancer";"Establishes a fire control link with another ship, thereby boosting the turret range and tracking speed of that ship. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"1640";"0";"0";"5";"0";"1";"";"23900";"False";"";"7.0000000000000007E-2"
"28728";"345";"Test Mining Enhancer Blueprint";"";"194";"0";"0";"0";"0";"1";"";"299940";"False";"";"0"
"28729";"201";"Legion ECM Ion Field Projector";"Projects a low intensity field of ionized particles to disrupt the effectivenes of enemy sensors. Very effective against Magnetometric-based sensors. ";"3227";"0";"0";"5";"0";"1";"";"20000";"True";"";"7.0000000000000007E-2"
"28730";"130";"Legion ECM Ion Field Projector Blueprint";"";"194";"0";"0";"0";"0";"1";"";"200000";"False";"";"0"
"28731";"201";"Legion ECM Multispectral Jammer";"An advanced multipurpose jamming system designed to offer blanket protection against all forms of targeting. Not as effective as the more specialized systems but is still effective against less advanced targeting systems. ";"109";"0";"0";"5";"0";"1";"";"29696";"True";"";"7.0000000000000007E-2"
"28732";"130";"Legion ECM Multispectral Jammer Blueprint";"";"194";"0";"0";"0";"0";"1";"";"296960";"False";"";"0"
"28733";"201";"Legion ECM Phase Inverter";"Analyzes incoming targeting signals and attempts to counter them by emitting an out-of-phase signal back. Great against Ladar targeting systems.";"3228";"0";"0";"5";"0";"1";"";"20000";"True";"";"7.0000000000000007E-2"
"28734";"130";"Legion ECM Phase Inverter Blueprint";"";"194";"0";"0";"0";"0";"1";"";"200000";"False";"";"0"
"28735";"201";"Legion ECM Spatial Destabilizer";"Projects random bursts of gravitons that disrupt accurate targeting. As expected this system works best against Gravimetric targeting systems.";"3226";"0";"0";"5";"0";"1";"";"20000";"True";"";"7.0000000000000007E-2"
"28736";"130";"Legion ECM Spatial Destabilizer Blueprint";"";"194";"0";"0";"0";"0";"1";"";"200000";"False";"";"0"
"28737";"201";"Legion ECM White Noise Generator";"Disrupts enemy targeting by generating a field of random sensor noise. Works especially well against Radar systems.";"3229";"0";"0";"5";"0";"1";"";"20000";"True";"";"7.0000000000000007E-2"
"28738";"130";"Legion ECM White Noise Generator Blueprint";"";"194";"0";"0";"0";"0";"1";"";"200000";"False";"";"0"
"28739";"766";"Thukker Power Diagnostic System";"Monitors and optimizes the power grid. Gives a slight boost to power core output and a minor increase in shield and capacitor recharge rate.";"70";"500";"20";"5";"0";"1";"";"9920";"True";"";"5.9999999999999998E-2"
"28740";"339";"Thukker Micro Auxiliary Power Core";"Supplements the main Power core providing more power";"2105";"500";"0";"5";"0";"1";"";"150000";"True";"";"7.0000000000000007E-2"
"28741";"352";"Thukker Micro Auxiliary Power Core Blueprint";"";"84";"0";"0";"0.01";"0";"1";"";"1500000";"False";"";"0"
"28742";"38";"Thukker Small Shield Extender";"Increases the maximum strength of the shield.";"1044";"0";"0";"5";"0";"1";"";"4992";"True";"";"7.0000000000000007E-2"
"28743";"118";"Thukker Small Shield Extender Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"49920";"False";"";"0"
"28744";"38";"Thukker Large Shield Extender";"Increases the maximum strength of the shield.";"1044";"0";"0";"20";"0";"1";"";"31242";"True";"";"7.0000000000000007E-2"
"28745";"118";"Thukker Shield Extender I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"312420";"False";"";"0"
"28746";"38";"Thukker Medium Shield Extender";"Increases the maximum strength of the shield.";"1044";"0";"0";"10";"0";"1";"";"12474";"True";"";"7.0000000000000007E-2"
"28747";"118";"Thukker Medium Shield Extender Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"124740";"False";"";"0"
"28748";"54";"ORE Deep Core Mining Laser";"A basic mining laser for deep core mining ore such as mercoxite. Very inefficient but does get the job done ... eventually";"2101";"25";"0";"5";"0";"1";"";"350000";"True";"";"7.0000000000000007E-2"
"28749";"134";"ORE Deep Core Mining Laser Blueprint";"";"1061";"0";"0";"0.01";"0";"1";"";"3500000";"False";"";"0"
"28750";"54";"ORE Miner";"Basic mining laser. Extracts common ore quickly, but has difficulty with the more rare types.";"1061";"25";"0";"5";"0";"1";"";"9272";"True";"";"7.0000000000000007E-2"
"28751";"134";"ORE Miner Blueprint";"";"1061";"0";"0";"0.01";"0";"1";"";"92720";"False";"";"0"
"28752";"464";"ORE Ice Harvester";"A unit used to extract valuable materials from ice asteroids.

Note: 99.5% less CPU usage when fitted on a Mining Barge.";"2526";"25";"0";"5";"0";"1";"";"1500368";"True";"";"7.0000000000000007E-2"
"28753";"490";"ORE Ice Harvester Blueprint";"";"1061";"0";"0";"0.01";"0";"1";"";"15003680";"False";"";"0"
"28754";"464";"ORE Strip Miner";"A bulk ore extractor designed for use on Mining Barges.

Note: 99.5% less CPU usage when fitted on a Mining Barge.";"2527";"25";"0";"5";"0";"1";"";"1613008";"True";"";"5.9999999999999998E-2"
"28755";"490";"ORE Strip Miner Blueprint";"";"1061";"0";"0";"0.01";"0";"1";"";"16130080";"False";"";"0"
"28756";"481";"Sisters Recon Probe Launcher";"A missile launcher shell modified to fit recon probes. Only one probe launcher can be fitted per ship.";"2677";"0";"0";"5";"1";"1";"";"6000";"True";"";"7.0000000000000007E-2"
"28757";"918";"Sisters Recon Probe Launcher Blueprint";"";"168";"0";"0";"0.01";"0";"1";"";"60000";"False";"";"0"
"28758";"481";"Sisters Scan Probe Launcher";"A missile launcher bay modified to fit system scanner and recon probes. It can also be used as a launch platform for survey probes. Only one probe launcher can be fitted per ship.";"2677";"0";"0";"5";"10";"1";"";"6000";"True";"";"7.0000000000000007E-2"
"28759";"918";"Sisters Scan Probe Launcher Blueprint";"";"168";"0";"0";"0.01";"0";"1";"";"60000";"False";"";"0"
"28760";"479";"Sisters Gravimetric Quest Probe";"Lith probes pick up the diffraction of quasar emissions around large stationary objects in space, and utilize the resultant interference to estimate the distance at which the objects lie. The Quest probe is the longest-distance lith probe available.";"2704";"1";"1";"1.25";"0";"1";"";"4236";"True";"";"7.0000000000000007E-2"
"28761";"486";"Sisters Gravimetric Quest Probe Blueprint";"";"1007";"0";"0";"0.01";"0";"1";"";"5000000";"False";"";"0"
"28762";"479";"Sisters Ladar Quest Probe";"Lith probes pick up the diffraction of quasar emissions around large stationary objects in space, and utilize the resultant interference to estimate the distance at which the objects lie. The Quest probe is the longest-distance lith probe available.";"2704";"1";"1";"1.25";"0";"1";"";"4720";"True";"";"7.0000000000000007E-2"
"28763";"486";"Sisters Ladar Quest Probe Blueprint";"";"1007";"0";"0";"0.01";"0";"1";"";"5000000";"False";"";"0"
"28764";"479";"Sisters Magnetometric Quest Probe";"Lith probes pick up the diffraction of quasar emissions around large stationary objects in space, and utilize the resultant interference to estimate the distance at which the objects lie. The Quest probe is the longest-distance lith probe available.";"2704";"1";"1";"1.25";"0";"1";"";"4474";"True";"";"7.0000000000000007E-2"
"28765";"486";"Sisters Magnetometric Quest Probe Blueprint";"";"1007";"0";"0";"0.01";"0";"1";"";"5000000";"False";"";"0"
"28766";"479";"Sisters Observator Deep Space Probe";"The deep-space probe uses directional measurements of the red shifting of scan signatures due to space-time expansion to give very coarse scanning of objects up to interstellar ranges. You only need one such probe for analysis, and it scans everything within 1000AU.";"2704";"1";"1";"0.125";"0";"1";"";"17670";"True";"";"7.0000000000000007E-2"
"28767";"486";"Sisters Observator Deep Space Probe Blueprint";"";"1007";"0";"0";"0.01";"0";"1";"";"5000000";"False";"";"0"
"28768";"479";"Sisters Radar Quest Probe";"Lith probes pick up the diffraction of quasar emissions around large stationary objects in space, and utilize the resultant interference to estimate the distance at which the objects lie. The Quest probe is the longest-distance lith probe available.";"2704";"1";"1";"1.25";"0";"1";"";"4646";"True";"";"7.0000000000000007E-2"
"28769";"486";"Sisters Radar Quest Probe Blueprint";"";"1007";"0";"0";"0.01";"0";"1";"";"5000000";"False";"";"0"
"28770";"361";"Syndicate Mobile Large Warp Disruptor";"A Large deployable self powered unit that prevents warping within its area of effect ";"2309";"70";"0";"585";"0";"1";"";"10927872";"True";"";"0"
"28771";"371";"Syndicate Mobile Large Warp Disruptor Blueprint";"";"194";"0";"0";"0";"0";"1";"";"119764480";"False";"";"0"
"28772";"361";"Syndicate Mobile Medium Warp Disruptor";"A Medium deployable self powered unit that prevents warping within its area of effect ";"2309";"70";"0";"195";"0";"1";"";"2731968";"True";"";"0"
"28773";"371";"Syndicate Mobile Medium Warp Disruptor Blueprint";"";"194";"0";"0";"0";"0";"1";"";"29941120";"False";"";"0"
"28774";"361";"Syndicate Mobile Small Warp Disruptor";"A small deployable self powered unit that prevents warping within its area of effect ";"2309";"70";"0";"65";"0";"1";"";"682992";"True";"";"0"
"28775";"371";"Syndicate Mobile Small Warp Disruptor Blueprint";"";"194";"0";"0";"0";"0";"1";"";"7485280";"False";"";"0"
"28776";"769";"Syndicate Reactor Control Unit";"Boosts power core output.";"70";"500";"20";"5";"0";"1";"";"9920";"True";"";"5.9999999999999998E-2"
"28777";"137";"Syndicate Reactor Control Unit Blueprint";"";"70";"0";"0";"0.01";"0";"1";"";"0";"False";"";"0"
"28778";"329";"Syndicate 100mm Reinforced Steel Plates";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"5";"0";"1";"";"20000";"True";"";"7.0000000000000007E-2"
"28779";"349";"Syndicate 100mm Reinforced Steel Plates Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"200000";"False";"";"0"
"28780";"329";"Syndicate 1600mm Reinforced Steel Plates";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"20";"0";"1";"";"700000";"True";"";"7.0000000000000007E-2"
"28781";"349";"Syndicate 1600mm Reinforced Steel Plates Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"7000000";"False";"";"0"
"28782";"329";"Syndicate 200mm Reinforced Steel Plates";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"";"80000";"True";"";"7.0000000000000007E-2"
"28783";"349";"Syndicate 200mm Reinforced Steel Plates Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"800000";"False";"";"0"
"28784";"329";"Syndicate 400mm Reinforced Steel Plates";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"";"160000";"True";"";"7.0000000000000007E-2"
"28785";"349";"Syndicate 400mm Reinforced Steel Plates Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"1600000";"False";"";"0"
"28786";"329";"Syndicate 800mm Reinforced Steel Plates";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"20";"0";"1";"";"400000";"True";"";"7.0000000000000007E-2"
"28787";"349";"Syndicate 800mm Reinforced Steel Plates Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"4000000";"False";"";"0"
"28788";"737";"Syndicate Gas Cloud Harvester";"Specialized laser to extract gas from harvestable gas clouds.";"3074";"25";"0";"5";"0";"1";"";"1560052";"True";"";"7.0000000000000007E-2"
"28789";"134";"Syndicate Gas Cloud Harvester Blueprint";"";"1061";"0";"0";"0.01";"0";"1";"";"40000000";"False";"";"0"
"28790";"300";"Low-grade Centurion Alpha";"This ocular filter has been modified by Mordus scientists for use by their elite officers.

Primary Effect: +2 bonus to Perception 

Secondary Effect: 1% bonus to optimal range of ECM, Remote Sensor Dampers,  Tracking Disruptors and Target Painters

Set Effect: 10% bonus to the strength of all Centurion implant secondary effects";"2053";"1";"0";"1";"0";"1";"";"0";"True";"618";"5.0000000000000003E-2"
"28791";"300";"Low-grade Centurion Beta";"This memory augmentation has been modified by Mordus scientists for use by their elite officers.

Primary Effect: +2 bonus to Memory 

Secondary Effect: 2% bonus to optimal range of ECM, Remote Sensor Dampers,  Tracking Disruptors and Target Painters

Set Effect: 10% bonus to the strength of all Centurion implant secondary effects";"2061";"1";"0";"1";"0";"1";"";"0";"True";"619";"5.0000000000000003E-2"
"28792";"300";"Low-grade Centurion Delta";"This cybernetic subprocessor has been modified by Mordus scientists for use by their elite officers. 

Primary Effect: +2 bonus to Intelligence 

Secondary Effect: 4% bonus to optimal range of ECM, Remote Sensor Dampers,  Tracking Disruptors and Target Painters

Set Effect: 10% bonus to the strength of all Centurion implant secondary effects";"2062";"1";"0";"1";"0";"1";"";"0";"True";"621";"5.0000000000000003E-2"
"28793";"300";"Low-grade Centurion Epsilon";"This social adaptation chip has been modified by Mordus scientists for use by their elite officers.

Primary Effect: +2 bonus to Charisma

Secondary Effect: 5% bonus to optimal range of ECM, Remote Sensor Dampers,  Tracking Disruptors and Target Painters

Set Effect: 10% bonus to the strength of all Centurion implant secondary effects";"2060";"1";"0";"1";"0";"1";"";"0";"True";"622";"5.0000000000000003E-2"
